0.0 -0.5 0.0 0.0
0.1 -0.4755282581475767 0.15450849718747395 0.0
0.2 -0.40450849718747356 0.29389262614623696 0.0
0.3 -0.29389262614623596 0.4045084971874743 0.0
0.4 -0.15450849718747298 0.4755282581475771 0.0
0.5 1.4710455076283324e-15 0.5 0.0
0.6 0.1545084971874758 0.4755282581475761 0.0
0.7 0.29389262614623873 0.4045084971874722 0.0
0.8 0.4045084971874755 0.2938926261462341 0.0
0.9 0.47552825814757776 0.15450849718747056 0.0
1.0 0.5 -3.438221929386025e-15 0.0
1.1 0.47552825814757593 -0.15450849718747686 0.0
1.2 0.40450849718747195 -0.29389262614623907 0.0
1.3 0.29389262614623457 -0.4045084971874752 0.0
1.4 0.15450849718747167 -0.47552825814757743 0.0
1.5 -1.1379786002407855e-15 -0.5000000000000001 0.0
1.6 -0.1545084971874739 -0.4755282581475767 0.0
1.7 -0.29389262614623646 -0.4045084971874739 0.0
1.8 -0.404508497187473 -0.2938926261462376 0.0
1.9 -0.47552825814757615 -0.1545084971874755 0.0
2.0 -0.5 -2.220446049250313e-15 0.0
2.1 -0.4755282581475775 0.15450849718747145 0.0
2.2 -0.4045084971874747 0.2938926261462352 0.0
2.3 -0.2938926261462381 0.4045084971874726 0.0
2.4 -0.1545084971874746 0.4755282581475766 0.0
2.5 -8.049116928532385e-16 0.5 0.0
2.6 0.1545084971874735 0.47552825814757693 0.0
2.7 0.2938926261462371 0.40450849718747334 0.0
2.8 0.4045084971874743 0.2938926261462358 0.0
2.9 0.4755282581475772 0.1545084971874727 0.0
3.0 0.5 -1.1830814106161818e-15 0.0
3.1 0.4755282581475765 -0.15450849718747475 0.0
3.2 0.40450849718747317 -0.2938926261462374 0.0
3.3 0.293892626146236 -0.40450849718747406 0.0
3.4 0.15450849718747328 -0.475528258147577 0.0
3.5 6.106226635438361e-16 -0.5000000000000001 0.0
3.6 -0.1545084971874725 -0.4755282581475771 0.0
3.7 -0.29389262614623507 -0.4045084971874749 0.0
3.8 -0.4045084971874721 -0.29389262614623896 0.0
3.9 -0.47552825814757604 -0.15450849718747597 0.0
4.0 -0.5 -2.55351295663786e-15 0.0
4.1 -0.4755282581475777 0.1545084971874708 0.0
4.2 -0.40450849718747545 0.2938926261462343 0.0
4.3 -0.29389262614623857 0.4045084971874722 0.0
4.4 -0.1545084971874756 0.4755282581475762 0.0
4.5 -1.2490009027033005e-15 0.5 0.0
4.6 0.15450849718747306 0.475528258147577 0.0
4.7 0.2938926261462367 0.4045084971874738 0.0
4.8 0.404508497187474 0.29389262614623635 0.0
4.9 0.475528258147577 0.1545084971874732 0.0
5.0 0.5 -7.216449660063495e-16 0.0
