4.4 0.5 -5.084821452783228e-14 4.2180634201160255e-25
4.45 0.5 -5.10702591327572e-14 4.16473370532988e-25
4.5 0.5 -5.240252676230739e-14 4.37313654798423e-25
4.55 0.5 -5.306866057708248e-14 4.470874121362164e-25
4.6 0.5 -5.3290705182007514e-14 4.3481878644614945e-25
4.65 0.5 -5.417888360170764e-14 4.444965451087823e-25
4.7 0.5 -5.551115123125784e-14 4.545630954909917e-25
4.75 0.5 -5.617728504603292e-14 4.58541468765271e-25
4.8 0.5 -5.6621374255882984e-14 4.651026996339061e-25
4.85 0.5 -5.706546346573305e-14 4.587479668690313e-25
4.9 0.5 -5.706546346573305e-14 4.42317173669623e-25
4.95 0.5 -5.750955267558311e-14 4.68087715718312e-25
5.0 0.5 -5.81756864903582e-14 4.792408953507831e-25
5.05 0.5 -5.906386491005834e-14 5.0718755699155265e-25
5.1 0.5 -5.972999872483342e-14 5.257104260134967e-25
5.15 0.5 -6.061817714453355e-14 5.425892498879818e-25
5.2 0.5 -6.128431095930864e-14 5.527905351956252e-25
5.25 0.5 -6.195044477408373e-14 5.64883981142433e-25
5.3 0.5 -6.261657858885883e-14 5.759469846296345e-25
5.35 0.5 -6.350475700855895e-14 5.88618831229523e-25
5.4 0.5 -6.461498003318411e-14 6.043128581870221e-25
5.45 0.5 -6.550315845288425e-14 6.251505192547077e-25
5.5 0.5 -6.639133687258436e-14 6.315800675746912e-25
5.55 0.5 -6.72795152922845e-14 6.422190367183401e-25
5.6 0.5 -6.772360450213455e-14 6.524149913514366e-25
5.65 0.5 -6.772360450213455e-14 6.526818320295622e-25
5.7 0.5 -6.816769371198461e-14 6.583199905794068e-25
5.75 0.5 -6.861178292183467e-14 6.542137480732743e-25
5.8 0.5 -6.94999613415348e-14 6.650970032739881e-25
5.85 0.5 -7.016609515631011e-14 6.7613183076392e-25
5.9 0.5 -7.038813976123492e-14 6.781763383936825e-25
5.95 0.5 -7.061018436615996e-14 6.803730848294372e-25
6.0 0.5 -7.061018436615996e-14 6.733138278984811e-25
6.05 0.5 -7.083222897108499e-14 6.7871798174244845e-25
6.1 0.5 -7.149836278586008e-14 6.924856114056589e-25
6.15 0.5 -7.194245199571014e-14 6.9679282668105395e-25
6.2 0.5 -7.238654120556021e-14 7.042700527811061e-25
6.25 0.5 -7.327471962526055e-14 7.2651437762419425e-25
6.3 0.5 -7.37188088351104e-14 7.333808056874371e-25
6.35 0.5 -7.394085344003543e-14 7.316566200658558e-25
6.4 0.5 -7.460698725481052e-14 7.374488753210706e-25
6.45 0.5 -7.505107646466058e-14 7.474237327704218e-25
6.5 0.5 -7.593925488436092e-14 7.684671897076488e-25
6.55 0.5 -7.66053886991358e-14 7.806755692375841e-25
6.6 0.5 -7.682743330406083e-14 7.881814402689261e-25
6.65 0.5 -7.704947790898586e-14 7.858249072125565e-25
6.7 0.5 -7.793765632868599e-14 7.994524529378573e-25
6.75 0.5 -7.793765632868599e-14 7.975643912700449e-25
6.8 0.5 -7.838174553853605e-14 8.066609619411263e-25
6.85 0.5 -7.904787935331136e-14 8.207519216140437e-25
6.9 0.5 -7.949196856316121e-14 7.973260908672914e-25
6.95 0.5 -8.01581023779363e-14 7.918527346914475e-25
7.0 0.5 -8.038014698286133e-14 7.693821275245364e-25
7.05 0.5 -8.060219158778636e-14 8.339018696517841e-25
7.1 0.5 -8.104628079763643e-14 8.228053804909327e-25
7.15 0.5 -8.104628079763643e-14 7.593745447290101e-25
7.2 0.5 -8.104628079763643e-14 6.955552927710633e-25
7.25 0.5 -8.171241461241152e-14 6.961699740860282e-25
7.3 0.5 -8.237854842718662e-14 6.79888808716933e-25
7.35 0.5 -8.260059303211165e-14 6.633873144133797e-25
7.4 0.5 -8.282263763703668e-14 7.173705501663769e-25
7.45 0.5 -8.304468224196171e-14 7.394545895524603e-25
7.5 0.5 -8.326672684688674e-14 7.224530151125708e-25
7.55 0.5 -8.415490526658708e-14 7.681835045725535e-25
7.6 0.5 -8.43769498715119e-14 7.280681099960094e-25
7.65 0.5 -8.548717289613727e-14 7.392514183635079e-25
7.7 0.5 -8.593126210598712e-14 7.97905613977029e-25
7.75 0.5 -8.615330671091215e-14 8.193148391475767e-25
7.8 0.5 -8.681944052568724e-14 7.91558636729316e-25
7.85 0.5 -8.704148513061227e-14 8.1288165726071195e-25
7.9 0.5 -8.748557434046234e-14 8.028296959170967e-25
7.95 0.5 -8.79296635503124e-14 7.896736511686539e-25
8.0 0.5 -8.837375276016246e-14 7.891742741861536e-25
8.05 0.5 -8.903988657493755e-14 7.867657431000604e-25
8.1 0.5 -8.926193117986259e-14 7.687393419808942e-25
8.15 0.5 -9.037215420448774e-14 8.00861406411118e-25
8.2 0.5 -9.08162434143378e-14 7.966059573368869e-25
8.25 0.5 -9.126033262418787e-14 8.273138028727614e-25
8.3 0.5 -9.170442183403793e-14 8.643806392588947e-25
8.35 0.5 -9.214851104388821e-14 8.722788235871362e-25
8.4 0.5 -9.259260025373806e-14 9.225902953702674e-25
8.45 0.5 -9.325873406851315e-14 9.507230078787507e-25
8.5 0.5 -9.459100169806334e-14 9.978983190712487e-25
8.55 0.5 -9.50350909079134e-14 1.0700035940142132e-24
8.6 0.5 -9.525713551283843e-14 1.0606378813087929e-24
8.65 0.5 -9.547918011776346e-14 1.1029414986916759e-24
8.7 0.5 -9.57012247226885e-14 1.1124296403781006e-24
8.75 0.5 -9.703349235223868e-14 1.1585607197639034e-24
8.8 0.5 -9.703349235223868e-14 1.1608564170227706e-24
8.85 0.5 -9.792167077193881e-14 1.1662213845221087e-24
8.9 0.5 -9.836575998178887e-14 1.231386135985936e-24
8.95 0.5 -9.85878045867139e-14 1.1887338001346524e-24
9.0 0.5 -9.947598300641405e-14 1.1959590032276112e-24
9.05 0.5 -9.947598300641403e-14 1.1306920518815924e-24
9.1 0.5 -9.969802761133906e-14 1.1722690824175023e-24
9.15 0.5 -1.0036416142611415e-13 1.1562774894207832e-24
9.2 0.5 -1.0058620603103918e-13 1.1514976111076944e-24
9.25 0.5 -1.0125233984581428e-13 1.1836278015499498e-24
9.3 0.5 -1.0147438445073931e-13 1.1922387559037366e-24
9.35 0.5 -1.021405182655144e-13 1.2210551007016968e-24
9.4 0.5 -1.028066520802895e-13 1.2496270858949079e-24
9.45 0.5 -1.0302869668521453e-13 1.2805770942909494e-24
9.5 0.5 -1.0369483049998984e-13 1.3022681083438978e-24
9.55 0.5 -1.0391687510491465e-13 1.290842015421604e-24
9.6 0.5 -1.0524914273446505e-13 1.3289841653369087e-24
9.65 0.5 -1.056932319443149e-13 1.3465753795258114e-24
9.7 0.5 -1.0702549957386509e-13 1.3876566720583973e-24
9.75 0.5 -1.0746958878371515e-13 1.4052881711595616e-24
9.8 0.5 -1.0769163338864018e-13 1.4283097982375794e-24
9.85 0.5 -1.0857981180834031e-13 1.43564059046268e-24
9.9 0.5 -1.092459456231154e-13 1.462449511501939e-24
9.95 0.5 -1.0946799022804043e-13 1.4790729728492026e-24
10.0 0.5 -1.0969003483296547e-13 1.454029552528237e-24
